,POPESTIMATE2019,FIPS,beta,f,cost
1234,151049,24043.0,1.8843837359346002e-06,0.029410502741682814,0.08774828327168328
1235,103609,24045.0,2.4532741962014616e-06,0.03317526490522296,0.3483990159759383
1236,52276,24047.0,3.740583926496838e-08,0.019917216929224827,0.0001764891412408966
1237,593490,24510.0,5.772937787547221e-07,0.028372144667159788,79.38020991402244
1239,212990,25001.0,1.510179529437978e-06,0.028950952683171962,28.966720450073424
1240,124944,25003.0,2.3188261113882952e-06,0.02086044924492361,54.99939540483279
1241,565217,25005.0,1.6362259818607123e-06,0.0002503176822721692,94.83482696354194
1242,17332,25007.0,4.018320317740032e-06,0.0002982247270536392,1.007685039536681e-07
1243,789034,25009.0,4.986239918948311e-07,0.014626260863230614,1067.5504603026682
1244,70180,25011.0,5.736488149306073e-06,0.016463712968353673,123.06168486962072
1245,466372,25013.0,2.684655702297939e-06,0.0004626881394332316,415.26551359083413
1246,160830,25015.0,1.949510525468513e-06,0.03327273517799806,1.7953004623571067
1247,1611699,25017.0,2.0209340771946857e-07,0.026954555656097418,4856.455395855423
1248,11399,25019.0,8.525707412246461e-06,4.5042756008709106e-05,5.74290331685651e-09
1249,706775,25021.0,4.4265774680596185e-07,0.013534314068619286,1935.7917602176167
1250,521202,25023.0,7.647061935468212e-07,0.034846465499231906,542.3859432571186
1251,803907,25025.0,2.3732103421652545e-07,0.0477904261855762,71.44977602744432
1252,830622,25027.0,3.916767656669481e-07,0.03558590249273577,252.20660466022744
1256,118081,26005.0,2.760358042773273e-07,0.001944681345113955,2.7190582689459916e-06
1258,23324,26009.0,7.70777818238961e-06,1.825456874557374e-05,1.7317924614231362e-09
1259,14883,26011.0,1.9866405395320882e-05,0.01812461834544984,0.03139791697370421
1261,61550,26015.0,3.877613035261149e-06,0.031015704366416635,0.046666888424700036
1262,103126,26017.0,2.2642753679533718e-06,0.01995205223034764,0.17213618328796607
1264,153401,26021.0,2.287243532993566e-06,0.02777585330418805,2.3868925276790542
1265,43517,26023.0,9.439121745467398e-06,0.042963201176652775,1.1508823042473562
1266,134159,26025.0,2.450724127291619e-06,0.026191410802624743,0.462714540170198
1267,51787,26027.0,6.7063649678817625e-06,0.01786766090952666,0.5218327869898512
1268,26143,26029.0,9.006294139715014e-06,0.009458655475838074,0.03747720624238228
1269,25276,26031.0,1.25854115937321e-05,0.04780577700234022,0.371168927897511
1270,37349,26033.0,5.6935139907760015e-06,0.03847388657990437,0.1780254377617436
1271,30950,26035.0,7.121381814925399e-06,0.048600760860157605,0.0695653579427931
1272,79595,26037.0,3.7205097092372757e-06,0.04354555088102306,0.8702728195458762
1273,14029,26039.0,1.9485046437667314e-05,0.046050980084999665,0.36397968584353746
1274,35784,26041.0,9.134743628918646e-06,0.04983662501284372,0.19981465942802518
1275,25239,26043.0,1.6080218461219728e-05,0.047042470793294947,1.0525141567381258
1276,110268,26045.0,3.425406705385053e-06,0.007382620369164359,3.444565253516037
1277,33415,26047.0,8.678195538677642e-06,0.03226758990959006,1.1987627564008763
1278,405813,26049.0,5.588912182750736e-06,0.00029674857313544134,179.557703480085
1279,25449,26051.0,1.1091808906267563e-05,0.0040543818586361025,0.022801768565091283
1280,13975,26053.0,1.888458965672682e-05,0.04815343486062705,0.6116064969788574
1281,93088,26055.0,3.6744971433812466e-06,0.022833787788685875,2.7274595361963834
1282,40711,26057.0,9.569450516165161e-06,0.004458435547518583,0.027539844649932553
1283,45605,26059.0,8.505888479738477e-06,0.04584161099098978,9.799372278179359
1284,35684,26061.0,1.2580406113144624e-06,0.00015679651951432116,1.2854143024259296e-08
1285,30981,26063.0,1.3676498824030653e-05,0.0015766802984172462,0.022041350074584135
1286,292406,26065.0,9.306994715021996e-07,0.01909730182703509,0.8692902676507289
1287,64697,26067.0,5.117730499108881e-06,0.035771327255477804,0.6344735101393942
1288,25127,26069.0,1.0597110196799718e-05,0.0499887213630969,0.23529357961416592
1290,69872,26073.0,5.157925535065321e-06,0.03756353699924993,2.1892691759717837
1291,158510,26075.0,1.5266561344180885e-05,5.001382151885447e-05,1.6744610890296003
1292,265066,26077.0,1.800702320685309e-05,5.6254495768084944e-05,2.992500771247447
1293,18038,26079.0,1.6141467098223805e-05,0.049005889532730065,1.1558651372765092
1294,656955,26081.0,1.2109929659679585e-06,5.732264271919585e-05,2.2405449629051986
1297,87607,26087.0,9.781624439028652e-06,0.0006230223692894055,4.891909972063796
1298,21761,26089.0,2.4873527217207124e-06,2.5048989486506357e-05,9.889846489597239e-10
1299,98451,26091.0,1.1993387930329209e-08,0.03589851817308695,0.0004809241908785038
1300,191995,26093.0,1.7920759978072726e-06,0.026101830363630188,2.8615790555340577
1301,6229,26095.0,9.934879939878727e-06,0.00011023900252407626,7.401252626895541e-09
1302,10799,26097.0,2.8031569338325064e-06,0.00022988287722308653,1.963538834344421e-08
1303,873972,26099.0,1.789519069940343e-06,0.0003455805670168899,3480.716942677144
1304,24558,26101.0,2.9276528969615664e-06,5.208959534444557e-06,3.4576549736946475e-11
1305,66699,26103.0,5.849643692150652e-06,0.02959112184800699,2.4953902100320753
1307,43453,26107.0,6.363470437910832e-06,0.04820772045489943,0.613290408073718
1309,83156,26111.0,3.017186074516984e-06,0.033855321486834525,0.07005340173215453
1310,15118,26113.0,1.743700407772157e-05,0.049782890733157906,0.5693085502625057
1311,150500,26115.0,2.080309928200729e-06,0.018783480061367232,3.8412514352291067
1312,63888,26117.0,2.686604648231797e-06,0.04863126862639053,0.06380908371997694
1314,173566,26121.0,2.211220282964937e-06,0.01924485127450795,5.841313168727473
1315,48980,26123.0,8.140314296179509e-07,0.00026222421229951665,5.129443515029565e-08
1316,1257584,26125.0,8.717387390850025e-06,0.00023076433194406387,10888.744591562108
1317,26467,26127.0,1.0606024955147166e-05,0.043605029301775775,0.1919283175029
1318,20997,26129.0,2.2218914969033267e-06,4.8522615237245326e-05,1.6648611827816935e-09
1320,23460,26133.0,1.154023829642583e-05,5.3925742479338235e-06,2.05926116898951e-09
1321,8241,26135.0,1.9993287839228967e-05,0.04575460404020647,0.037798504086752276
1322,24668,26137.0,1.0340726302218515e-05,0.04894207787022534,0.35125382137079236
1323,291830,26139.0,8.965628749275551e-07,0.03755656590557467,0.2609506409222463
1325,24019,26143.0,3.349734942818217e-06,0.00010114366337349995,1.8081043152106013e-08
1326,190539,26145.0,2.0181236431371885e-06,0.046826407055408935,19.09930448541377
1327,159128,26147.0,1.6888181655279772e-06,0.03366376757368415,1.656005804742883
1328,60964,26149.0,5.374155336328679e-06,0.047563391124014406,0.08337144008415127
1329,41170,26151.0,7.814375045322953e-06,0.04845790655513499,1.0069115968566302
1331,68122,26155.0,4.738479902698555e-06,0.037745889232931276,0.1589799949570082
1332,52245,26157.0,1.329083448429346e-05,0.0006926049738433943,4.712044226501204
1333,75677,26159.0,4.124565406310479e-06,0.03721626412782036,0.4221177572426265
1334,367601,26161.0,8.642325612933808e-07,0.027465619265586442,40.181883352475026
1335,1749343,26163.0,6.111691207351009e-07,0.0009564462476641805,29439.306949876034
1336,33631,26165.0,7.601670924493023e-06,0.02384525751557802,0.06854579248322226
1339,356921,27003.0,5.793170236975155e-07,0.014193476109949615,0.11612971061080105
1341,47188,27007.0,1.936467920460384e-08,0.02334931105414762,0.0001869677086991878
1342,40889,27009.0,9.67458896025298e-07,0.0007171657512279744,5.163309098220062e-07
1343,4991,27011.0,6.791205623855636e-06,0.00012238632769055735,1.007195151281745e-08
1344,67653,27013.0,1.512296128485921e-06,0.0009801536320164367,4.809572955731291e-06
1345,25008,27015.0,1.4754707116982249e-05,0.03494667991881148,0.2022694023150822
1346,35871,27017.0,4.660074660696285e-06,0.00019039427398929998,1.2131522657501342e-07
1347,105089,27019.0,1.2656297522250945e-08,0.008061000584659573,3.682252740436901e-05
1348,29779,27021.0,2.6590161786287995e-06,0.0003044685162894023,1.4772630485539213e-07
1350,56579,27025.0,4.364336274218982e-06,0.028696950142013632,0.2206932516759468
1351,64222,27027.0,7.45331342669979e-06,0.00045727008885963066,0.06296794828654337
1352,8818,27029.0,3.0302162824816295e-06,1.9657878210357915e-05,1.7903157739877095e-10
1354,11196,27033.0,1.2997457938987469e-07,0.03907633632966078,0.0004806537458487191
1355,65055,27035.0,3.7978129772174785e-08,0.0017988227002450387,8.719666536748524e-07
1356,429021,27037.0,5.953584793982318e-07,0.028409226391352876,1.1386126213614973
1357,20934,27039.0,1.3659510941397426e-07,0.00019673279379812947,1.695694189277078e-08
1358,38141,27041.0,1.0319443911610637e-05,1.4210782823251278e-05,2.153575500530353e-07
1359,13653,27043.0,6.497534283958969e-06,7.07618939150001e-05,6.824842042399557e-09
1360,21067,27045.0,9.901700464704112e-06,5.051476388934217e-06,2.5666372675121006e-09
1361,30281,27047.0,3.9066406860103545e-06,0.00013773861650823171,2.359686438407916e-08
1362,46340,27049.0,1.9529063930351114e-06,0.00016296915838732995,4.5230137012368834e-08
1364,1265843,27053.0,2.2196822779446587e-07,0.02539821933698582,608.4503851897629
1367,40596,27059.0,6.5178756512196845e-09,0.010241843397392557,3.253833631177415e-05
1368,45130,27061.0,8.839301791382345e-06,1.160085459965543e-05,9.740584320509196e-08
1369,9846,27063.0,5.053520794002403e-06,8.492737899309932e-06,7.159259620029746e-11
1371,43199,27067.0,2.9071233080116195e-08,0.017361521867378698,0.000108272675825069
1374,6623,27073.0,1.1951475523892389e-05,2.403092323217948e-05,9.194341418430362e-10
1377,28887,27079.0,2.69904306098604e-06,8.954532063788767e-05,1.3420659532075909e-08
1378,5639,27081.0,9.408517663520193e-06,4.9157295466908946e-05,1.775113535195202e-09
1379,25474,27083.0,7.446118396851028e-06,0.00014905806364887142,1.4102405413859658e-07
1381,5527,27087.0,9.691972104977948e-06,7.710750224508567e-05,4.404030069540976e-09
1383,19683,27091.0,1.2925565331536225e-05,0.0498440631113814,3.656896981208761
1384,23222,27093.0,1.3192279354342469e-05,2.3592477485651075e-06,4.5827369141754134e-10
1387,40062,27099.0,5.222075178764512e-07,0.00027794871513495134,4.862634581022647e-08
1389,34274,27103.0,1.6231640754826375e-05,0.00017673729982754793,0.04713589061558473
1392,158293,27109.0,1.3744782191350789e-06,0.035449744955246484,0.46040543073825596
1393,58746,27111.0,3.0729125414636247e-07,0.002023632175613785,1.5922386604654855e-06
1399,550321,27123.0,4.195926609269067e-07,0.029867441460678323,2.110553156771331
1402,14548,27129.0,3.370513809595866e-08,0.017317720422542406,0.00015049587705863506
1403,66972,27131.0,2.9889338220215667e-06,0.0262737113364749,0.04437500732995913
1406,199070,27137.0,1.7552208909121993e-06,0.03326773373993379,1.7771870237700327
1407,149013,27139.0,1.7293795985349612e-06,0.017817459362722582,0.22718478052022706
1408,97238,27141.0,1.9316380203401927e-08,0.020528260340931925,0.00017063261915383767
1409,14865,27143.0,2.2373394603581003e-06,0.0001966383139110628,2.208405512585722e-08
1410,161075,27145.0,3.648443828285487e-09,0.0406561983180616,0.0008636946780384809
1411,36649,27147.0,5.597607697087375e-07,0.007637619112546151,3.397928471317888e-05
1415,3259,27155.0,1.0749686046263816e-05,1.2403568166896584e-05,6.54114673395175e-11
1416,21627,27157.0,6.006547002431153e-06,8.822273418583604e-05,5.219434868073817e-08
1418,18612,27161.0,7.158848136423681e-06,3.651535629606295e-05,2.057248571966136e-08
1419,262440,27163.0,1.0257616201486125e-06,0.021402552891127438,0.47078322434124215
1420,10897,27165.0,6.8338048361443555e-06,0.00011504094484153515,1.064075807871569e-08
1421,6207,27167.0,1.872693398875499e-05,0.049661340738595044,1.139252683678745
1422,50484,27169.0,7.647240212971908e-06,0.049934364404331716,5.75637818179539
1423,138377,27171.0,1.5266220762803348e-06,0.018353957092545017,0.0470214461528375
1424,9709,27173.0,5.490547220351756e-06,3.22250474180108e-05,5.144461753488008e-10
1426,30693,28001.0,1.0412976663682248e-05,0.027213853928833045,0.25649733100241057
1427,36953,28003.0,1.0462801368181927e-05,1.2281352816320701e-05,8.158232751960858e-08
1428,12297,28005.0,1.989954163811033e-05,0.04890545185590586,0.560240381402624
1429,18174,28007.0,5.777156374373119e-06,0.0003024768856119131,3.149659432081993e-07
1430,8259,28009.0,1.3604864046406608e-05,1.015756672759216e-05,2.4918045573668304e-10
1431,30628,28011.0,8.979844705350443e-06,0.04999357789636484,1.0296498687330047
1432,14361,28013.0,1.9810630368013523e-05,0.04878739531204518,0.14294385099694576
1433,9947,28015.0,1.9874199124176135e-05,0.04873543224237563,0.12066088918161096
1434,17103,28017.0,1.9090255949550574e-05,0.020024828922186728,1.1753055973106663
1435,8210,28019.0,1.9379015000433298e-05,0.049099899352446325,0.38722870147715366
1436,8988,28021.0,1.6380246134061635e-05,6.871964300575462e-05,1.53999970028446e-08
1437,15541,28023.0,1.9375305455925243e-05,0.049536644588582895,0.206747139948656
1438,19316,28025.0,1.8910409584504934e-05,0.0020681726641979814,0.025260686188446603
1439,22124,28027.0,1.0535617030491447e-05,0.03589128586586626,0.13111506424778605
1440,28065,28029.0,8.293899698530788e-06,0.0076661875689642694,0.03272397605424064
1441,18636,28031.0,6.5931470312998645e-06,6.98598442606807e-05,1.1401738619297061e-08
1442,184945,28033.0,1.577378238782077e-06,0.0197842157871439,0.5448187974040869
1443,74897,28035.0,3.190716734040809e-06,0.02165945039297297,0.16105672334307883
1444,7713,28037.0,9.720050240009295e-06,0.0001392216360076859,3.4886607303032235e-08
1445,24500,28039.0,1.5561805180541926e-05,0.0015418450725225158,0.02480811323933338
1447,20758,28043.0,2.6141552055392156e-08,0.02798014595117269,0.00033104309155329977
1448,47632,28045.0,1.5120048568661606e-05,0.0001957538555696775,1.1028640415669446
1449,208080,28047.0,1.382391223039856e-06,0.028299126739801665,3.1569044368072587
1450,231840,28049.0,1.01730817158961e-06,0.044960660001357025,0.4966362285846161
1451,17010,28051.0,1.6349679983326643e-05,0.04179751560722895,1.5372384174439773
1452,8064,28053.0,1.9896184140766417e-05,0.04859998901081311,1.4342902456912976
1454,23390,28057.0,9.958375942834567e-06,0.023282527006153853,0.04064061754992627
1455,143617,28059.0,1.9057612316735548e-06,0.04618222990023879,3.844783615862176
1456,16383,28061.0,1.9944629128228694e-05,0.043847787748471395,0.045165801305678814
1457,6990,28063.0,1.2036280538243838e-05,5.2907788146885903e-05,3.50753506333673e-09
1459,68098,28067.0,5.205751559176589e-07,0.0003355965716723558,9.271690612638175e-08
1460,9742,28069.0,9.186317382310882e-06,3.5136005627905975e-05,1.7070845900484048e-09
1461,54019,28071.0,5.304286682970449e-06,0.0275297193722726,0.2717915022645593
1462,63343,28073.0,4.571497332171245e-06,0.02391634647448147,0.1521656761533664
1463,74125,28075.0,6.6299523636312896e-06,0.020511961842272133,18.404673434226506
1464,12586,28077.0,7.136884123116577e-07,4.922101575689786e-05,1.2057262921594066e-09
1465,22786,28079.0,1.1646997796680566e-05,0.01762647782761205,0.0409557771834407
1466,85436,28081.0,3.550603633101774e-06,0.031860704225721855,1.654443199119106
1467,28183,28083.0,1.0155573143460233e-05,0.020894052858987266,1.9530754070531795
1468,34153,28085.0,1.039189427611508e-05,0.020244824100146403,1.655418773608894
1469,58595,28087.0,6.6063348219307475e-06,0.0013134643355482666,0.024544181937617825
1470,106272,28089.0,2.53028320828352e-06,0.036349552674149,0.49403896652197876
1471,24573,28091.0,1.6107718520346764e-05,0.0015741061464767947,0.025096927970865074
1472,35294,28093.0,6.836599508585031e-06,0.04992514373741942,0.3656802084402073
1473,35252,28095.0,6.99338843309018e-06,0.048009653764949436,0.10242787331808219
1474,9775,28097.0,1.9725002363844992e-05,0.04783928401539879,0.3890962316507275
1475,29118,28099.0,1.2278053568535087e-05,0.020986762688818775,0.04109411985730199
1476,21018,28101.0,1.0879570408457578e-05,5.3030541517784524e-05,2.0212955603476332e-07
1477,10417,28103.0,5.852480558379852e-06,1.423094870091346e-05,2.0919981731881242e-10
1478,49587,28105.0,5.023825907045302e-06,0.04769963348053928,0.10946553692082274
1479,34192,28107.0,7.533897375046322e-06,0.04856082383709534,0.446803844910983
1480,55535,28109.0,5.327595522917405e-06,0.020296556620093914,2.9753187079485253
1481,11973,28111.0,1.67828641473534e-05,0.04954395048703736,0.3004966516839258
1482,39288,28113.0,6.278998284210989e-06,0.04682428636119931,0.09906904751329942
1483,32174,28115.0,9.32396476842876e-06,0.024640986096899246,0.32289071820218673
1484,25126,28117.0,9.32091251414387e-06,3.707061631691433e-06,8.889443986430774e-10
1485,6792,28119.0,9.847664959521476e-06,6.550187392619089e-05,4.2862121594385536e-09
1486,155271,28121.0,1.8441276863812958e-06,0.024192557910090853,0.8625926344169564
1487,28124,28123.0,1.8045945130029735e-06,0.000437390974436451,2.141007896852668e-07
1488,4321,28125.0,6.195131366004203e-06,0.00013939942710934627,9.52993223361053e-09
1489,26658,28127.0,2.67791650774807e-06,0.0004207804080793992,2.7525138928381765e-07
1490,15916,28129.0,1.398993444726148e-05,0.04884361627803364,0.06130892014406887
1492,25110,28133.0,1.1256916443778995e-05,0.03628493349748742,0.46652489400371383
1493,13809,28135.0,1.7696472444536222e-05,0.026530645442858967,0.04069384860291848
1494,28321,28137.0,4.843791006537154e-06,0.00014275498291846378,1.4712204990768506e-07
1495,22015,28139.0,1.5723057847618712e-05,0.023084877373461335,6.897228250042177
